StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
461,15,1,91,40,98,77,5,1,0,3,77.6000593706069
462,16,1,97,24,40,61,8,1,1,3,67.0240342063472
463,19,0,97,26,56,82,4,0,1,3,62.15832405251915
464,16,1,87,11,51,62,2,0,0,1,58.914444977068285
465,16,1,89,27,43,88,10,1,1,3,73.71510644110715
466,16,0,62,33,92,43,3,0,1,2,60.33799635129815
467,16,0,87,20,52,68,9,1,1,1,71.0320768323232
468,17,1,62,32,70,54,9,1,0,1,65.57057234148634
469,15,1,93,35,100,40,8,0,0,2,73.81458994450585
470,18,0,75,18,80,93,8,0,1,3,74.7921992219417
471,16,1,81,37,98,69,8,1,1,2,76.18511540092754
472,19,1,91,13,46,68,8,0,0,1,65.9647836689204
473,16,1,97,31,62,59,8,1,0,1,70.6310460415392
474,19,0,67,28,63,72,1,0,0,1,52.01489568482747
475,17,1,67,17,44,80,6,0,0,2,60.99857364326756
476,19,1,65,30,44,83,9,0,1,3,66.70250011459916
477,18,0,73,33,56,75,8,0,0,1,72.84894093921906
478,15,1,91,32,69,99,3,0,1,3,63.14791608321128
479,19,1,94,32,48,61,1,1,0,1,56.43110285232633
480,19,0,69,12,45,52,2,1,0,3,41.02548536870014
481,15,0,62,27,64,46,2,1,0,2,45.61188627789582
482,18,0,71,33,58,47,7,0,0,1,60.99874013794952
483,16,0,90,9,55,67,6,1,1,1,53.86969752581833
484,19,1,88,11,60,84,2,1,1,1,60.86567823124953
485,15,1,64,40,41,82,8,0,1,2,64.8521978119739
486,17,0,84,31,49,48,9,0,0,2,57.250252110346864
487,15,0,100,6,55,64,7,0,1,3,64.49036448545621
488,17,1,90,29,76,95,4,1,0,2,69.44223412286894
489,18,0,80,13,54,55,1,1,0,1,59.63741860527291
490,16,1,79,31,52,49,4,0,1,3,60.609833172591465
491,15,0,98,5,52,50,4,1,0,2,54.73629979762448
492,19,1,81,27,71,70,8,1,0,3,67.19125737304563
493,18,0,63,14,84,51,4,0,1,3,56.62025168867631
494,15,0,72,29,86,99,4,1,0,3,75.58737958907092
495,19,1,79,7,85,70,2,0,0,1,59.92266294893819
496,15,0,72,10,47,53,10,1,1,1,52.57426231812782
497,17,1,76,10,82,90,7,0,1,2,69.35206116898543
498,15,1,95,6,57,83,4,1,0,1,63.49006537227795
499,15,1,92,22,95,71,6,1,1,3,74.60137508729602
500,15,1,60,27,75,89,3,0,0,3,63.71681575570884
501,18,1,74,6,65,92,7,0,1,1,69.85416117597462
502,15,0,72,16,49,56,6,0,0,3,60.70860144360058
503,19,0,76,26,70,74,3,0,1,1,66.26281853348014
504,17,1,83,24,72,40,4,1,1,3,58.90159922853592
505,17,0,67,28,68,68,10,0,0,2,61.661480044435706
506,15,1,86,24,44,90,5,0,1,2,71.03171617841355
507,18,0,82,5,52,100,9,0,1,1,74.4940317605349
508,18,0,67,5,40,43,6,0,0,1,44.22104360767995
509,19,0,67,21,62,62,4,0,1,1,54.998695154780776
510,15,0,85,5,79,67,7,1,1,1,65.62790485685089
511,17,1,72,34,42,55,2,0,1,1,47.76088837784838
512,18,1,98,7,42,51,4,0,0,3,44.30982731431997
513,15,0,96,15,46,92,5,0,1,2,61.11728678326232
514,18,0,87,28,75,60,4,1,0,3,58.81746357251095
515,18,1,84,26,74,84,4,1,0,2,58.1608493845371
516,17,0,75,30,54,56,9,1,1,3,57.48366865603795
517,16,1,61,17,79,79,2,0,0,3,62.905997074542015
518,19,1,77,5,42,52,6,0,0,3,53.07959169729558
519,19,1,76,28,68,91,8,1,0,1,68.09507567392156
520,17,0,89,14,69,97,8,1,0,2,71.65888221086014
521,18,1,98,39,78,71,7,0,1,1,82.295918129704
522,15,0,72,28,57,76,10,0,1,1,75.02233604126825
523,18,1,91,32,50,89,4,0,1,3,67.74943997934704
524,17,0,88,40,82,54,7,1,0,2,76.27398846690816
525,19,0,89,20,88,51,10,0,0,2,67.77047994526976
526,18,0,77,20,99,100,6,0,1,2,78.18679960060413
527,19,1,72,21,77,88,6,1,0,2,61.228245719876526
528,15,1,80,19,79,96,2,1,1,1,64.77839918575518
529,19,0,89,20,40,54,8,1,0,1,59.89038267247275
530,19,0,80,19,68,73,8,0,1,2,59.22470551291224
531,16,0,76,38,49,45,7,1,1,1,61.11558060200163
532,16,1,99,15,67,56,9,1,1,2,72.45100816312767
533,16,1,78,5,96,87,8,0,0,1,78.50559535722176
534,19,1,74,19,70,88,9,0,1,3,83.4712344865647
535,17,1,68,30,58,96,9,1,0,3,74.18357174629458
536,19,0,69,8,42,59,6,0,0,2,50.67958561715579
537,17,0,90,9,75,48,2,1,1,2,46.28958495250278
538,17,1,82,39,82,98,7,0,1,1,81.65976215800424
539,16,1,89,17,54,44,3,0,0,2,54.74716422704039
540,18,0,92,14,72,62,7,1,0,2,59.41993864200288
541,15,1,68,15,80,72,9,1,1,1,66.299563400164
542,16,1,60,22,82,77,10,1,1,2,70.10566296358672
543,16,1,94,38,90,95,10,0,0,2,90.4976272216403
544,18,1,70,27,84,53,2,1,1,3,60.23120706148276
545,15,1,93,11,65,56,6,0,1,3,58.76721358094403
546,19,1,75,7,55,96,6,0,1,3,65.15680414342243
547,19,0,68,16,75,58,9,1,1,2,66.06867741114934
548,16,1,91,11,72,72,9,0,0,1,69.94110383609946
549,15,1,74,30,59,40,5,0,0,3,51.69268851318901
550,16,0,71,37,52,52,5,1,1,2,59.61289723305031
551,17,0,92,19,72,85,9,0,1,3,75.06142066864928
552,16,0,73,6,44,66,8,0,0,1,50.7645715922485
553,16,1,67,11,76,45,7,1,0,1,62.76521164692401
554,19,0,67,36,53,98,8,1,0,1,65.61854171501035
555,19,1,86,8,66,45,6,0,0,1,56.0774672886546
556,19,1,71,24,62,72,3,0,0,1,59.05881779731951
557,17,1,60,40,53,69,7,0,1,1,63.62604124050824
558,19,0,99,36,79,85,8,0,1,2,81.84808403358821
559,15,0,70,32,43,74,8,1,0,3,48.28937094659692
560,18,0,98,17,78,62,1,0,0,1,56.98743155088331
561,15,0,90,5,91,49,7,0,1,3,65.93145174241718
562,15,0,76,39,58,90,3,0,0,3,64.85453395861873
563,19,1,92,34,86,58,2,0,0,2,67.05833150082951
564,18,1,91,40,93,90,2,1,1,1,79.95747493203719
565,18,1,88,29,43,67,8,0,1,1,67.68343689759593
566,18,1,80,20,69,62,9,1,1,2,63.15492138759473
567,17,0,80,23,58,43,3,1,1,2,48.75748673888668
568,19,0,99,5,70,59,3,1,0,2,67.15720200899132
569,18,1,82,9,70,58,6,1,1,2,58.90445424573097
570,17,0,65,26,48,81,10,1,0,2,65.82295909116675
571,16,0,81,28,92,66,1,0,0,3,64.7993799145338
572,16,1,97,40,52,96,6,1,0,2,81.83610821442193
573,17,1,96,40,53,73,3,1,0,1,60.84367887210058
574,17,0,67,8,94,43,4,1,1,1,51.41941610909239
575,19,0,100,40,99,95,9,0,0,2,82.03019124286695
576,19,1,94,22,85,77,3,1,0,2,67.16814053123376
577,16,1,70,20,93,46,1,0,0,2,55.93796682304481
578,18,1,83,22,49,87,3,1,1,2,59.37879758974361
579,16,0,80,26,87,100,7,1,1,2,86.89906461586838
580,18,1,61,6,70,46,7,0,1,1,53.03100859547905
581,18,1,99,25,76,89,5,0,1,3,74.18867127508005
582,19,0,78,40,62,91,1,0,1,2,62.3893189208948
583,15,0,98,33,66,65,8,1,0,2,65.7507198776405
584,15,0,87,30,45,65,10,0,1,2,67.5483384724492
585,17,0,76,25,65,93,8,0,0,1,74.04193306564088
586,19,0,65,21,41,58,10,0,1,1,57.55965122038927
587,18,1,78,20,84,48,10,0,0,3,68.45556635524756
588,15,1,97,35,100,100,10,0,1,3,87.89661881797451
589,18,0,87,13,52,59,2,1,0,3,46.27638601540617
590,15,0,61,35,90,81,10,0,1,3,74.968956541405
591,15,0,97,18,89,84,3,1,0,1,72.25303461479442
592,15,0,96,6,99,89,4,0,0,3,72.40654482508937
593,19,0,63,18,58,55,1,0,0,2,47.21757801859274
594,16,1,81,37,40,93,4,1,0,1,68.78321244668895
595,18,1,85,39,79,56,5,1,0,1,70.214170246332
596,19,1,95,24,71,61,3,1,0,1,66.78685682587817
597,19,1,72,6,61,52,10,1,1,2,64.42663012833157
598,19,0,91,23,87,51,2,0,1,1,62.98540970501601
599,19,1,76,22,68,49,6,1,0,2,60.0316291478653
600,19,0,100,20,41,40,8,0,0,3,68.91480717422242
601,17,0,95,8,79,71,7,0,0,1,73.31809915270415
602,18,0,78,16,77,69,1,0,0,2,52.62416501079981
603,19,1,94,33,87,47,4,1,0,1,55.93476571588762
604,18,0,99,11,94,60,3,1,0,3,64.04423753869173
605,17,1,87,18,50,61,6,1,0,1,62.723710132407525
606,17,1,60,16,56,57,9,0,1,3,61.9447505372512
607,18,0,77,39,94,41,9,1,0,1,63.34762928198256
608,15,0,99,9,90,87,7,1,0,2,80.44710969175168
609,16,0,92,21,82,83,9,0,1,3,83.5234300996378
610,15,1,71,36,99,48,8,1,1,1,71.79368448045936
611,15,0,67,14,47,42,5,0,0,3,49.028627549898935
612,15,1,83,21,61,93,9,1,1,3,73.23594695598763
613,19,0,75,9,43,65,7,1,1,2,53.59998967944097
614,17,0,63,13,50,60,5,1,1,2,54.77773159949015
615,15,1,97,37,47,69,8,1,0,2,73.2167347487076
616,17,1,86,40,48,67,7,1,0,2,64.71431476680863
617,18,1,68,40,65,75,9,0,1,3,82.9605317433494
618,16,1,75,22,41,65,10,1,0,3,55.05100545758237
619,18,1,71,13,55,73,1,1,0,1,49.9393437359884
620,18,1,90,33,70,47,9,1,0,1,64.49301392278302
621,19,0,83,18,45,49,7,1,1,1,58.02087940668832
622,16,0,73,29,92,87,1,1,1,2,55.95518180890713
623,18,1,84,19,60,94,1,1,1,3,68.14633136462464
624,18,0,93,10,65,82,5,1,1,3,71.27725167539039
625,16,1,62,33,98,89,8,0,0,1,77.28677218713126
626,16,0,83,19,58,93,9,0,0,1,71.34838042097302
627,18,0,68,33,67,53,6,1,0,3,62.83154925283007
628,16,1,85,8,47,79,10,0,1,2,68.64353199312546
629,18,1,79,22,53,94,8,1,1,1,75.01008272664654
630,18,1,99,20,63,54,6,0,0,1,63.23773593231128
631,19,0,69,15,87,56,6,1,1,3,59.742628988219664
632,15,1,78,18,83,92,4,1,1,3,74.08868708846103
633,18,0,62,7,76,57,5,0,0,1,57.018310106462046
634,17,1,83,22,95,71,2,1,1,1,64.02993442336923
635,15,0,64,24,65,77,3,0,1,2,59.38919096699448
636,15,0,62,29,70,62,3,1,0,2,56.22407083806124
637,15,1,86,17,95,85,5,1,1,2,74.98601846413882
638,19,0,75,8,90,62,5,1,0,2,67.69725361711797
639,18,0,74,18,71,74,6,1,0,1,62.05064798338532
640,19,1,94,37,89,78,5,0,1,1,72.47723534054505
641,18,0,71,32,80,54,6,1,0,1,64.018959626431
642,19,1,100,12,41,92,8,0,1,2,67.91723122931487
643,19,1,85,38,64,63,2,0,1,1,55.84540968226482
644,17,1,93,9,91,67,4,1,1,3,70.96775513656328
645,19,1,82,9,83,55,6,1,1,2,60.21396910108366
646,16,0,90,35,100,55,5,0,1,3,61.4096857934619
647,17,0,79,13,41,79,1,0,1,2,56.0370785657505
648,19,0,71,36,81,78,9,1,1,1,71.95924247189608
649,15,1,82,37,40,45,3,0,1,2,54.539161443199625
650,16,0,63,7,75,41,2,0,1,3,50.81720651673943
651,16,0,82,34,96,93,9,0,0,2,84.19823698505994
652,16,1,60,16,51,52,7,1,0,3,41.72260285724411
653,17,1,84,33,48,83,5,0,1,1,55.63164938069465
654,19,0,61,7,75,86,6,0,1,3,58.787959071028666
655,19,1,89,30,80,98,4,0,1,1,74.46571700067616
656,15,1,62,34,67,48,1,0,0,3,55.20070793763209
657,15,1,80,13,77,73,4,1,0,1,63.706668216594
658,16,1,84,30,72,56,9,1,1,3,81.9863666948598
659,15,0,79,6,81,66,1,0,1,1,47.69286631171987
660,17,1,81,7,100,68,10,0,1,1,74.25645915450042
661,19,1,80,8,85,76,3,0,0,1,59.87264556616564
662,16,1,92,29,61,82,5,1,1,3,70.17318997970668
663,15,1,97,17,64,61,7,1,0,3,74.95837226888948
664,17,1,74,39,100,90,9,0,0,1,91.37456967583174
665,17,1,74,27,57,63,6,0,1,2,60.32230184648222
666,15,1,84,13,45,46,3,1,0,1,52.90756944084395
667,19,1,80,6,57,73,7,0,1,2,62.42775000322646
668,15,0,83,35,91,87,4,0,0,1,68.32353048334795
669,16,1,64,6,55,51,3,1,0,3,45.5216020110243
670,15,0,65,36,54,62,7,1,1,2,57.72445292294245
671,17,1,82,22,87,54,7,1,1,3,65.98615287753294
672,15,1,63,17,47,72,4,1,0,2,48.28956557939853
673,19,1,86,9,52,96,7,1,0,2,68.97573509341235
674,18,1,77,14,94,52,2,0,0,2,58.37825126488445
675,15,0,80,29,82,62,1,1,1,2,62.7212654751046
676,19,1,87,38,99,77,2,1,1,3,72.94929972183841
677,19,1,94,34,100,71,4,1,1,2,82.22304424414632
678,17,0,81,11,96,84,8,1,1,1,85.61101220042168
679,19,0,99,10,46,89,3,1,0,1,60.67734129874204
680,19,1,82,7,56,74,10,1,0,2,71.45033894341262
681,19,0,62,17,89,40,6,0,0,3,66.27300088954169
682,19,0,99,7,71,86,6,1,0,3,75.83061330126156
683,16,0,69,30,61,97,9,0,0,2,76.78661746963395
684,16,1,84,28,94,84,9,0,1,3,70.79071549114818
685,17,1,67,10,90,44,4,1,1,3,50.95962033857053
686,15,1,70,16,96,96,9,1,0,3,75.33948025013382
687,19,0,64,40,52,52,6,0,0,2,63.3359535659317
688,15,1,96,6,86,93,2,0,0,1,64.99695229309286
689,15,0,97,15,62,44,10,0,0,1,65.22312660013654
690,17,1,88,38,93,99,6,1,0,1,86.1513772700488
691,19,1,64,30,68,71,2,0,0,1,52.47150325224882
692,19,0,68,22,61,90,8,1,0,1,69.4954484252867
693,18,1,61,25,40,60,4,1,0,3,49.99386702250546
694,15,0,60,40,68,63,5,0,1,3,64.23555062625984
695,15,0,99,26,87,99,8,1,0,3,87.39424570563621
696,16,1,89,34,44,57,8,1,0,2,67.23646006562547
697,18,0,70,34,97,60,6,0,1,3,68.70392585195829
698,16,1,87,12,74,93,4,0,1,1,59.82022014567077
699,16,1,71,38,94,49,1,1,0,3,58.59831063843248
700,16,0,98,13,49,63,7,0,1,1,63.42652092652612
701,17,1,85,24,58,79,8,1,1,3,73.23272375885583
702,17,0,72,29,76,86,9,0,0,1,71.88535827498636
703,16,1,67,23,46,60,2,0,1,3,48.75899542364749
704,18,1,87,9,85,64,1,0,0,1,58.41680494084438
705,15,1,89,15,74,91,4,0,0,1,65.23722673007565
706,18,1,68,19,84,99,5,1,0,2,64.08361173294296
707,19,1,98,12,52,96,10,0,1,3,78.21270410247533
708,17,0,90,23,49,98,1,1,1,1,67.93881537825783
709,15,0,80,27,41,62,5,1,0,3,53.47545018788461
710,15,0,93,31,45,61,6,0,0,1,61.6111623772802
711,19,0,90,36,47,43,3,0,1,2,58.49774610112578
712,19,0,84,30,75,73,7,0,0,2,75.38354236504857
713,16,0,71,31,64,95,6,0,1,2,70.65712734156153
714,17,1,60,23,83,45,4,0,1,2,55.521007997150285
715,17,1,81,33,99,67,3,1,1,1,70.5602491924292
716,18,0,99,37,86,70,5,0,1,3,77.90516990130862
717,16,0,96,23,79,74,3,1,1,2,62.0429030414396
718,16,1,60,23,46,78,10,1,1,2,72.8860519452065
719,16,1,60,37,85,81,9,1,0,2,74.52001951221379
720,16,1,80,20,62,62,9,1,0,3,69.04916056420322
721,17,0,74,27,58,45,6,0,1,1,51.94097875632435
722,17,0,76,11,85,55,6,0,1,1,60.02049652412167
723,16,0,81,30,61,41,4,1,0,1,56.58491850463298
724,18,1,97,36,52,63,4,1,0,1,54.57796138751462
725,15,1,94,16,100,56,2,0,0,3,59.194299743990655
726,15,0,75,12,60,84,10,1,0,3,65.52357260611453
727,18,0,67,9,40,40,4,0,0,3,36.15681647721104
728,16,1,76,32,98,45,8,1,0,2,68.78041355129172
729,17,1,76,9,58,44,10,0,0,3,58.02958668966906
730,15,1,85,30,100,96,2,1,0,1,81.36853655010387
731,19,1,72,9,99,84,9,1,1,3,68.49662216227001
732,19,0,76,26,72,99,1,1,0,2,66.0237418920409
733,18,1,97,19,43,94,2,0,1,1,58.74955006339427
734,16,1,76,17,81,89,2,0,0,3,55.26429948466229
735,15,1,73,32,42,68,6,0,0,1,61.98901927004736
736,16,0,65,37,66,51,7,1,0,1,63.45299469667399
737,15,0,94,27,91,78,3,1,0,3,73.86059342622497
738,18,1,73,37,80,86,9,1,0,3,70.06751930348156
739,18,1,67,22,74,42,5,1,1,2,54.36793682692239
740,19,1,74,34,67,87,5,1,0,3,70.936802398665
741,16,0,86,30,45,40,4,1,1,3,57.26080111762062
742,19,0,72,20,45,66,9,0,1,3,64.14147359543803
743,16,0,90,17,94,87,8,0,0,1,83.27567062182226
744,19,1,94,37,96,63,4,0,1,2,77.1868992075315
745,17,0,65,30,83,83,4,1,0,1,66.12432516539306
746,17,1,64,5,62,58,2,0,0,3,49.39265096077836
747,17,1,81,6,72,98,9,1,0,2,78.84838548453519
748,17,1,82,10,55,47,3,1,1,3,51.70062769133799
749,15,0,84,28,63,94,4,0,0,1,74.69498740827747
750,17,1,93,22,44,83,7,1,1,1,72.07248164199115
751,18,0,85,31,80,86,10,1,0,3,76.78774303024568
752,18,0,64,12,81,41,8,1,0,2,50.32000047132384
753,15,1,85,32,52,100,8,1,1,1,75.14653764613065
754,17,1,79,14,86,69,4,1,1,3,57.09434768380675
755,17,0,65,21,51,69,7,0,1,3,58.815629089396246
756,17,1,65,33,44,88,10,0,1,3,68.61298801999675
757,19,0,77,10,76,78,1,1,1,2,63.95455618708279
758,16,1,63,18,70,84,6,1,1,3,65.87531333141776
759,19,0,76,26,67,71,6,0,0,3,69.23967604143547
760,16,0,73,10,67,40,6,0,1,1,50.20202558775613
761,17,0,73,30,69,77,2,0,0,3,67.94834137143815
762,17,0,72,16,57,52,8,1,0,2,62.06824048061219
763,19,1,66,39,83,50,5,0,0,3,63.03719114041694
764,19,1,74,18,66,49,5,0,0,2,46.01720296882726
765,16,0,78,26,74,87,2,1,0,3,70.14369888002625
766,18,0,94,27,65,98,4,1,1,3,81.26667528502165
767,16,1,76,11,96,65,9,0,0,3,70.20643111580159
768,19,1,94,29,78,95,9,1,0,2,82.30874378811897
769,19,1,78,17,88,94,6,0,0,1,70.41661446483016
770,15,1,79,25,90,59,9,0,1,2,62.84132300111144
771,19,1,95,14,99,56,4,1,1,1,63.53953094925907
772,15,1,94,13,57,56,1,1,1,2,61.29709749429104
773,18,0,91,19,72,43,2,0,1,3,60.09505681206768
774,16,1,99,6,64,44,1,1,0,3,47.386456699345096
775,16,1,83,29,95,99,8,1,1,1,79.4080643913828
776,15,0,76,17,70,62,9,1,0,1,76.07541004465065
777,16,1,66,38,76,85,10,1,1,2,70.44922388736558
778,19,1,60,38,98,91,6,1,1,2,70.37287239711628
779,17,1,94,39,99,49,2,1,1,1,64.20209177204141
780,15,1,91,7,41,85,6,1,1,1,55.80994970479247
781,16,1,95,10,72,67,9,0,0,2,67.71244864577478
782,15,0,72,23,78,72,3,1,1,1,58.08845836263488
783,15,1,65,7,100,82,9,0,0,1,67.13875062267867
784,17,0,73,22,82,65,2,1,0,1,64.93985584653954
785,19,0,96,13,82,94,5,0,0,1,68.16585357539445
786,15,1,74,16,71,89,2,1,0,3,60.44037038196559
787,16,0,63,9,57,87,7,0,0,3,56.81499418634045
788,18,1,99,7,56,68,10,1,0,1,68.30013019313238
789,15,0,75,15,73,66,9,0,0,2,61.73267501721024
790,15,0,87,34,78,57,7,1,1,3,69.27947315920046
791,17,1,75,8,46,79,5,1,0,2,58.40731543651492
792,19,1,63,9,81,99,4,0,1,2,71.51090936900695
793,18,1,85,5,93,49,4,0,1,3,56.15702507718863
794,16,1,87,31,92,97,10,1,0,2,93.6891336178399
795,18,1,91,32,74,81,8,0,0,2,72.16510866680032
796,16,0,61,33,69,44,10,0,1,1,60.459904597755546
797,19,0,90,22,51,49,10,1,1,1,73.17369876220897
798,16,0,62,16,74,89,10,0,0,1,85.26470814252671
799,17,0,67,17,50,60,10,1,0,3,68.57968276978666
800,17,0,83,6,100,63,10,0,1,1,71.58204110048067
801,17,0,74,20,83,77,1,1,1,2,62.4243761816473
802,17,0,90,28,96,42,5,0,0,2,68.71318440606446
803,18,1,68,39,43,79,2,1,1,2,57.87711909520235
804,19,1,98,26,64,70,9,1,1,2,68.46076725466429
805,16,0,61,40,87,80,7,0,0,2,72.32291233537674
806,16,0,67,15,71,76,10,0,1,3,65.42077165373523
807,17,1,66,33,59,100,8,1,0,2,67.05793643145
808,17,1,98,39,89,41,6,1,0,3,67.79315379364503
809,15,1,75,19,70,41,9,0,0,2,61.87665735322212
810,19,1,94,35,43,78,6,0,1,3,72.60691572830324
811,18,0,89,20,93,88,7,0,0,3,76.08035844994541
812,16,1,69,14,77,81,7,0,1,2,65.80695099123372
813,15,0,97,36,92,83,9,0,0,2,88.11964639792437
814,15,0,77,6,86,73,8,0,0,2,68.25435935237682
815,16,0,64,28,40,81,1,1,1,2,53.25775787944631
816,18,1,88,27,42,59,4,0,1,1,56.939842360969706
817,15,1,98,6,76,72,7,0,1,1,70.41365844119845
818,15,0,93,35,61,43,8,0,0,3,59.80487770366051
819,19,0,82,30,56,84,7,0,1,3,69.81163343082429
820,18,0,64,33,53,83,3,1,0,1,65.58931191042649
821,15,1,89,7,80,50,4,1,1,3,58.99495715707165
822,18,0,65,18,74,100,7,1,0,2,65.98124529081142
823,16,1,63,29,97,81,8,1,0,3,80.58265018726351
824,17,0,88,5,52,86,7,0,0,3,69.0068583889438
825,15,0,82,7,74,44,6,1,0,3,60.53813881133678
826,19,0,65,30,82,64,9,0,1,1,71.85261144486218
827,16,1,91,22,41,88,9,0,1,1,65.21814801927506
828,18,1,77,13,95,99,7,1,0,3,79.33902485975412
829,16,0,74,27,86,76,8,1,0,2,79.0231522908827
830,15,1,99,25,52,73,6,0,1,3,64.99899137327482
831,18,0,91,5,90,48,1,1,1,1,45.6069313480662
832,17,1,68,25,93,45,1,1,1,2,55.17785777319069
833,16,1,96,31,55,57,6,0,1,3,64.613738237647
834,15,1,69,10,57,53,2,0,1,1,39.16192243320223
835,19,0,79,40,46,58,8,0,1,2,66.47689277906761
836,18,1,65,32,84,53,1,0,0,3,56.85146179532972
837,16,1,62,21,75,79,2,0,1,1,50.11930433354179
838,16,0,70,7,80,56,8,1,1,2,70.34653611189327
839,17,0,76,16,69,99,6,0,0,3,73.5056059539024
840,17,0,91,16,81,74,10,0,1,2,66.19869901656415
841,19,0,63,6,80,68,2,0,1,2,57.04432032792553
842,19,1,63,26,46,81,2,1,1,2,57.34913035208843
843,15,1,76,27,54,56,7,0,0,1,66.77504032142932
844,15,1,100,34,99,98,5,0,1,3,80.48062064070882
845,19,1,78,9,79,82,5,1,0,2,69.26651526670148
846,19,1,64,13,58,47,8,0,1,2,52.76674047318344
847,18,0,91,25,82,40,7,0,0,2,61.86757614930612
848,17,1,81,15,76,84,9,0,1,1,68.62496749913305
849,15,1,65,9,41,92,4,1,1,2,45.734283970131614
850,17,1,94,39,81,75,10,1,1,1,83.95212001265214
851,17,0,81,31,87,46,4,0,0,1,59.98475458742421
852,19,0,60,6,94,85,2,0,1,2,45.59941092614717
853,18,1,79,28,52,44,3,0,1,2,51.62677599927832
854,16,0,81,35,79,63,1,1,0,1,66.08923425729787
855,18,0,70,37,80,67,1,1,0,1,52.61507270432036
856,18,0,72,34,82,82,7,1,0,2,68.63700459044104
857,17,0,62,32,82,56,5,1,1,1,62.00460854707944
858,18,0,68,35,94,76,3,1,0,1,53.50561884906332
859,15,0,71,15,97,59,7,1,1,2,62.73159350067157
860,17,0,82,27,70,42,2,0,0,2,55.1330317023625
861,15,1,73,6,55,76,3,1,0,3,51.14440976371544
862,16,1,92,31,81,65,1,0,1,2,56.65995756954171
863,17,0,77,39,100,54,8,1,1,2,66.29955662453038
864,16,1,100,6,95,90,2,0,1,2,62.63943234237281
865,17,1,68,25,83,87,7,1,1,3,67.68482299719159
866,19,0,82,9,96,47,9,0,0,1,72.03330974630514
867,18,1,69,25,45,52,6,0,0,2,65.05945351585106
868,19,0,78,33,67,87,2,0,0,2,64.43091364721546
869,16,0,64,24,71,42,2,1,1,3,52.34124288576272
870,18,0,82,24,83,40,9,1,1,3,60.695889629039854
871,17,1,89,29,49,48,10,1,0,3,54.39174048317812
872,18,1,84,6,89,70,8,0,0,1,78.75804538519725
873,15,1,87,36,57,80,9,0,1,3,70.87450629476085
874,18,1,93,30,43,93,4,0,0,1,70.69354146288059
875,15,0,84,10,48,65,4,1,0,2,55.64230592559432
876,18,0,69,7,46,56,2,1,0,2,49.822954644178616
877,15,1,73,37,89,95,10,0,1,2,86.97048830187988
878,16,0,89,5,47,73,1,1,0,3,53.78862828167255
879,19,0,100,9,82,48,10,1,1,2,72.13890604681194
880,17,1,84,17,46,95,4,1,0,3,69.41292290986776
881,18,0,73,23,80,90,10,1,1,1,74.30153561853325
882,19,1,94,16,79,52,10,0,0,2,78.27807480731363
883,17,0,93,29,42,44,8,1,0,1,56.91071876297536
884,17,1,69,39,56,80,2,1,0,3,59.63289965601734
885,15,0,94,16,41,52,8,0,1,3,63.04589928937277
886,16,0,70,34,54,40,1,0,0,2,38.45453355684674
887,16,1,70,9,85,64,1,1,0,2,60.70924017896541
888,19,1,80,38,68,86,4,1,1,3,71.07950417262491
889,16,1,80,26,89,43,7,1,1,2,80.75485947150764
890,18,1,81,17,87,75,9,1,0,2,83.70346255215148
891,16,0,66,7,91,91,5,0,0,1,66.29549434498142
892,19,0,76,24,61,49,2,0,0,3,60.17793351238036
893,16,1,61,35,43,67,7,0,0,1,62.33668162677122
894,18,0,71,9,96,96,2,1,0,2,66.90553584256729
895,15,1,77,28,91,45,9,1,1,1,59.50318770385115
896,19,1,70,37,45,66,9,0,0,3,56.78232429514884
897,15,0,75,12,77,95,3,1,1,1,64.82185125791483
898,15,0,77,28,65,51,8,0,1,1,60.12317686605027
899,15,1,94,24,50,91,4,0,0,2,68.17594612398513
900,17,1,85,20,65,87,3,0,1,3,71.36184915468151
901,17,1,75,16,56,42,1,0,0,2,49.47479102918838
902,15,0,65,17,63,85,5,0,1,2,57.51856958544039
903,19,0,71,29,67,72,4,0,1,3,65.57478947252879
904,18,0,72,36,74,49,1,0,0,1,49.17976339579741
905,18,0,63,28,70,70,10,1,0,2,62.138798740077775
906,16,1,98,13,52,54,8,0,1,1,64.90818533851018
907,19,1,61,27,93,46,8,0,0,3,58.67748703858791
908,17,1,85,17,74,75,8,1,0,2,66.99077108617347
909,15,1,86,36,55,53,3,0,1,1,62.4198603203774
910,16,1,86,19,54,95,6,1,1,1,72.13816845503844
911,18,1,74,40,82,87,7,0,1,2,73.29097159608332
912,17,0,67,9,57,53,9,1,0,3,48.57450515641069
913,17,0,66,26,86,42,5,1,0,1,53.22418844966517
914,15,1,99,20,76,88,9,1,0,3,89.16039005082601
915,18,1,71,14,87,92,6,0,1,2,74.78270207499708
916,19,0,72,28,87,85,10,1,0,1,84.3679547551014
917,17,0,76,22,88,89,10,0,1,1,79.53012372450938
918,15,0,76,22,80,42,10,0,1,1,63.1447587126389
919,19,0,95,11,66,61,4,0,1,3,64.92596283685944
920,18,1,80,8,94,58,1,0,1,1,62.80919514297648
921,17,1,67,30,74,74,1,0,1,1,55.151290523522185
922,19,1,64,9,91,51,10,0,1,2,60.18397598510983
923,19,1,85,20,84,93,5,0,1,1,65.1937018016087
